,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
6431,2128007248,Retain device identity option,Measurement,DICOM,DICOM Value Sets,,113109,19930101,20991231,
6432,2128007249,Retain uids option,Measurement,DICOM,DICOM Value Sets,,113110,19930101,20991231,
6433,2128007250,Retain safe private option,Measurement,DICOM,DICOM Value Sets,,113111,19930101,20991231,
6434,2128007251,Retain institution identity option,Measurement,DICOM,DICOM Value Sets,,113112,19930101,20991231,
6435,2128007252,Predecessor containing group of imaging subjects,Measurement,DICOM,DICOM Value Sets,,113130,19930101,20991231,
6436,2128007253,Extraction of individual subject from group,Measurement,DICOM,DICOM Value Sets,,113131,19930101,20991231,
6437,2128007254,Single subject extracted from group,Measurement,DICOM,DICOM Value Sets,,113132,19930101,20991231,
6438,2128007255,Trace,Measurement,DICOM,DICOM Value Sets,,113201,19930101,20991231,
6439,2128007256,Mean diffusivity,Measurement,DICOM,DICOM Value Sets,,113202,19930101,20991231,
6440,2128007257,Radial diffusivity,Measurement,DICOM,DICOM Value Sets,,113203,19930101,20991231,
6441,2128007258,Axial diffusivity,Measurement,DICOM,DICOM Value Sets,,113204,19930101,20991231,
6442,2128007259,Mean kurtosis,Measurement,DICOM,DICOM Value Sets,,113205,19930101,20991231,
6443,2128007260,Apparent kurtosis coefficient,Measurement,DICOM,DICOM Value Sets,,113206,19930101,20991231,
6444,2128007261,Radial kurtosis,Measurement,DICOM,DICOM Value Sets,,113207,19930101,20991231,
6445,2128007262,Axial kurtosis,Measurement,DICOM,DICOM Value Sets,,113208,19930101,20991231,
6446,2128007263,Fractional kurtosis anisotropy,Measurement,DICOM,DICOM Value Sets,,113209,19930101,20991231,
6447,2128007264,Deterministic,Measurement,DICOM,DICOM Value Sets,,113211,19930101,20991231,
6448,2128007265,Probabilistic,Measurement,DICOM,DICOM Value Sets,,113212,19930101,20991231,
6449,2128007266,Global,Measurement,DICOM,DICOM Value Sets,,113213,19930101,20991231,
6450,2128007267,Fact,Measurement,DICOM,DICOM Value Sets,,113214,19930101,20991231,
6451,2128007268,Streamline,Measurement,DICOM,DICOM Value Sets,,113215,19930101,20991231,
6452,2128007269,Tend,Measurement,DICOM,DICOM Value Sets,,113216,19930101,20991231,
6453,2128007270,Bootstrap,Measurement,DICOM,DICOM Value Sets,,113217,19930101,20991231,
6454,2128007271,Euler,Measurement,DICOM,DICOM Value Sets,,113218,19930101,20991231,
6455,2128007272,Runge-kutta,Measurement,DICOM,DICOM Value Sets,,113219,19930101,20991231,
6456,2128007273,Hardi,Measurement,DICOM,DICOM Value Sets,,113221,19930101,20991231,
6457,2128007274,Dki,Measurement,DICOM,DICOM Value Sets,,113222,19930101,20991231,
6458,2128007275,Dti,Measurement,DICOM,DICOM Value Sets,,113223,19930101,20991231,
6459,2128007276,Dsi,Measurement,DICOM,DICOM Value Sets,,113224,19930101,20991231,
6460,2128007277,Lsdi,Measurement,DICOM,DICOM Value Sets,,113225,19930101,20991231,
6461,2128007278,Single shot epi,Measurement,DICOM,DICOM Value Sets,,113226,19930101,20991231,
6462,2128007279,Multiple shot epi,Measurement,DICOM,DICOM Value Sets,,113227,19930101,20991231,
6463,2128007280,Parallel imaging,Measurement,DICOM,DICOM Value Sets,,113228,19930101,20991231,
6464,2128007281,Single tensor,Measurement,DICOM,DICOM Value Sets,,113231,19930101,20991231,
6465,2128007282,Multi tensor,Measurement,DICOM,DICOM Value Sets,,113232,19930101,20991231,
6466,2128007283,Model free,Measurement,DICOM,DICOM Value Sets,,113233,19930101,20991231,
6467,2128007284,Charmed,Measurement,DICOM,DICOM Value Sets,,113234,19930101,20991231,
6468,2128007285,Dot,Measurement,DICOM,DICOM Value Sets,,113236,19930101,20991231,
6469,2128007286,Pas,Measurement,DICOM,DICOM Value Sets,,113237,19930101,20991231,
6470,2128007287,Spherical deconvolution,Measurement,DICOM,DICOM Value Sets,,113238,19930101,20991231,
6471,2128007288,Source image diffusion b-value,Measurement,DICOM,DICOM Value Sets,,113240,19930101,20991231,
6472,2128007289,Model fitting method,Measurement,DICOM,DICOM Value Sets,,113241,19930101,20991231,
6473,2128007290,Mono-exponential diffusion model,Measurement,DICOM,DICOM Value Sets,,113250,19930101,20991231,
6474,2128007291,Bi-exponential (ivim) diffusion model,Measurement,DICOM,DICOM Value Sets,,113251,19930101,20991231,
6475,2128007292,Kurtosis diffusion model,Measurement,DICOM,DICOM Value Sets,,113252,19930101,20991231,
6476,2128007293,Gamma distribution model,Measurement,DICOM,DICOM Value Sets,,113253,19930101,20991231,
6477,2128007294,Stretched exponential diffusion model,Measurement,DICOM,DICOM Value Sets,,113254,19930101,20991231,
6478,2128007295,Truncated gaussian diffusion model,Measurement,DICOM,DICOM Value Sets,,113255,19930101,20991231,
6479,2128007296,Log of ratio of two samples,Measurement,DICOM,DICOM Value Sets,,113260,19930101,20991231,
6480,2128007297,Least squares fit of multiple samples,Measurement,DICOM,DICOM Value Sets,,113261,19930101,20991231,
6481,2128007298,Levenberg-marquardt,Measurement,DICOM,DICOM Value Sets,,113265,19930101,20991231,
6482,2128007299,Trust-region,Measurement,DICOM,DICOM Value Sets,,113266,19930101,20991231,
6483,2128007300,Fixed-dp,Measurement,DICOM,DICOM Value Sets,,113267,19930101,20991231,
6484,2128007301,Segmented-unconstrained,Measurement,DICOM,DICOM Value Sets,,113268,19930101,20991231,
6485,2128007302,Segmented-constrained,Measurement,DICOM,DICOM Value Sets,,113269,19930101,20991231,
6486,2128007303,Bayesian-probability,Measurement,DICOM,DICOM Value Sets,,113270,19930101,20991231,
6487,2128007304,Voxelwise selection of b-value,Measurement,DICOM,DICOM Value Sets,,113285,19930101,20991231,
6488,2128007305,Volume ratio,Measurement,DICOM,DICOM Value Sets,,113288,19930101,20991231,
6489,2128007306,Diffusion coefficient,Measurement,DICOM,DICOM Value Sets,,113289,19930101,20991231,
6490,2128007307,Mono-exponential apparent diffusion coefficient,Measurement,DICOM,DICOM Value Sets,,113290,19930101,20991231,
6491,2128007308,Slow diffusion coefficient,Measurement,DICOM,DICOM Value Sets,,113291,19930101,20991231,
6492,2128007309,Fast diffusion coefficient,Measurement,DICOM,DICOM Value Sets,,113292,19930101,20991231,
6493,2128007310,Fast diffusion coefficient fraction,Measurement,DICOM,DICOM Value Sets,,113293,19930101,20991231,
6494,2128007311,Kurtosis diffusion coefficient,Measurement,DICOM,DICOM Value Sets,,113294,19930101,20991231,
6495,2128007312,Gamma distribution scale parameter,Measurement,DICOM,DICOM Value Sets,,113295,19930101,20991231,
6496,2128007313,Gamma distribution shape parameter,Measurement,DICOM,DICOM Value Sets,,113296,19930101,20991231,
6497,2128007314,Gamma distribution mode,Measurement,DICOM,DICOM Value Sets,,113297,19930101,20991231,
6498,2128007315,Distributed diffusion coefficient,Measurement,DICOM,DICOM Value Sets,,113298,19930101,20991231,
6499,2128007316,Anomalous exponent parameter,Measurement,DICOM,DICOM Value Sets,,113299,19930101,20991231,
6500,2128007317,Administered activity,Measurement,DICOM,DICOM Value Sets,,113507,19930101,20991231,
6501,2128007318,Mird pamphlet 1,Measurement,DICOM,DICOM Value Sets,,113520,19930101,20991231,
6502,2128007319,Icrp publication 53,Measurement,DICOM,DICOM Value Sets,,113521,19930101,20991231,
6503,2128007320,Icrp publication 80,Measurement,DICOM,DICOM Value Sets,,113522,19930101,20991231,
6504,2128007321,Icrp publication 106,Measurement,DICOM,DICOM Value Sets,,113523,19930101,20991231,
6505,2128007322,Mirdose,Measurement,DICOM,DICOM Value Sets,,113526,19930101,20991231,
6506,2128007323,Olinda-exm,Measurement,DICOM,DICOM Value Sets,,113527,19930101,20991231,
6507,2128007324,Package insert,Measurement,DICOM,DICOM Value Sets,,113528,19930101,20991231,
6508,2128007325,Institutionally approved estimates,Measurement,DICOM,DICOM Value Sets,,113529,19930101,20991231,
6509,2128007326,Investigational new drug,Measurement,DICOM,DICOM Value Sets,,113530,19930101,20991231,
6510,2128007327,Dose calibrator,Measurement,DICOM,DICOM Value Sets,,113541,19930101,20991231,
6511,2128007328,Infusion system,Measurement,DICOM,DICOM Value Sets,,113542,19930101,20991231,
6512,2128007329,Radioisotope generator,Measurement,DICOM,DICOM Value Sets,,113543,19930101,20991231,
6513,2128007330,Acute unilateral renal blockage,Measurement,DICOM,DICOM Value Sets,,113560,19930101,20991231,
6514,2128007331,Low thyroid uptake,Measurement,DICOM,DICOM Value Sets,,113561,19930101,20991231,
6515,2128007332,High thyroid uptake,Measurement,DICOM,DICOM Value Sets,,113562,19930101,20991231,
6516,2128007333,Severely jaundiced,Measurement,DICOM,DICOM Value Sets,,113563,19930101,20991231,
6517,2128007334,Extravasation visible in image,Measurement,DICOM,DICOM Value Sets,,113568,19930101,20991231,
6518,2128007335,Cockroft-gault formula estimation of gfr,Measurement,DICOM,DICOM Value Sets,,113570,19930101,20991231,
6519,2128007336,Ckd-epi formula estimation of gfr,Measurement,DICOM,DICOM Value Sets,,113571,19930101,20991231,
6520,2128007337,Glomerular filtration rate (mdrd),Measurement,DICOM,DICOM Value Sets,,113572,19930101,20991231,
6521,2128007338,Glomerular filtration rate non-black (mdrd),Measurement,DICOM,DICOM Value Sets,,113573,19930101,20991231,
6522,2128007339,Glomerular filtration rate black (mdrd),Measurement,DICOM,DICOM Value Sets,,113574,19930101,20991231,
6523,2128007340,Glomerular filtration rate female (mdrd),Measurement,DICOM,DICOM Value Sets,,113575,19930101,20991231,
6524,2128007341,Glomerular filtration rate cystatin-based formula,Measurement,DICOM,DICOM Value Sets,,113576,19930101,20991231,
6525,2128007342,Glomerular filtration rate creatinine-based formula (schwartz),Measurement,DICOM,DICOM Value Sets,,113577,19930101,20991231,
6526,2128007343,Small: < 32.0 cm lateral thickness,Measurement,DICOM,DICOM Value Sets,,113601,19930101,20991231,
6527,2128007344,Medium: 32.0-38.0 cm lateral thickness,Measurement,DICOM,DICOM Value Sets,,113602,19930101,20991231,
6528,2128007345,Large: > 38.0 cm lateral thickness,Measurement,DICOM,DICOM Value Sets,,113603,19930101,20991231,
6529,2128007346,Series number,Measurement,DICOM,DICOM Value Sets,,113607,19930101,20991231,
6530,2128007347,Acquisition number,Measurement,DICOM,DICOM Value Sets,,113608,19930101,20991231,
6531,2128007348,Instance number,Measurement,DICOM,DICOM Value Sets,,113609,19930101,20991231,
6532,2128007349,Stationary acquisition,Measurement,DICOM,DICOM Value Sets,,113611,19930101,20991231,
6533,2128007350,Stepping acquisition,Measurement,DICOM,DICOM Value Sets,,113612,19930101,20991231,
6534,2128007351,Rotational acquisition,Measurement,DICOM,DICOM Value Sets,,113613,19930101,20991231,
6535,2128007352,Plane a,Measurement,DICOM,DICOM Value Sets,,113620,19930101,20991231,
6536,2128007353,Plane b,Measurement,DICOM,DICOM Value Sets,,113621,19930101,20991231,
6537,2128007354,Single plane,Measurement,DICOM,DICOM Value Sets,,113622,19930101,20991231,
6538,2128007355,Continuous,Measurement,DICOM,DICOM Value Sets,,113630,19930101,20991231,
6539,2128007356,Pulsed,Measurement,DICOM,DICOM Value Sets,,113631,19930101,20991231,
6540,2128007357,Strip filter,Measurement,DICOM,DICOM Value Sets,,113650,19930101,20991231,
6541,2128007358,Wedge filter,Measurement,DICOM,DICOM Value Sets,,113651,19930101,20991231,
6542,2128007359,Butterfly filter,Measurement,DICOM,DICOM Value Sets,,113652,19930101,20991231,
6543,2128007360,Flat filter,Measurement,DICOM,DICOM Value Sets,,113653,19930101,20991231,
6544,2128007361,Outline of lobulations,Measurement,DICOM,DICOM Value Sets,,113661,19930101,20991231,
6545,2128007362,Inner limits of fuzzy margin,Measurement,DICOM,DICOM Value Sets,,113662,19930101,20991231,
6546,2128007363,Outer limits of fuzzy margin,Measurement,DICOM,DICOM Value Sets,,113663,19930101,20991231,
6547,2128007364,Outline of spiculations,Measurement,DICOM,DICOM Value Sets,,113664,19930101,20991231,
6548,2128007365,Linear spiculation,Measurement,DICOM,DICOM Value Sets,,113665,19930101,20991231,
6549,2128007366,Pixelated spiculations,Measurement,DICOM,DICOM Value Sets,,113666,19930101,20991231,
6550,2128007367,Orthogonal location arc,Measurement,DICOM,DICOM Value Sets,,113669,19930101,20991231,
6551,2128007368,Orthogonal location arc inner margin,Measurement,DICOM,DICOM Value Sets,,113670,19930101,20991231,
6552,2128007369,Orthogonal location arc outer margin,Measurement,DICOM,DICOM Value Sets,,113671,19930101,20991231,
6553,2128007370,Quality control intent,Measurement,DICOM,DICOM Value Sets,,113680,19930101,20991231,
6554,2128007371,Acr accreditation phantom - ct,Measurement,DICOM,DICOM Value Sets,,113682,19930101,20991231,
6555,2128007372,Acr accreditation phantom - mr,Measurement,DICOM,DICOM Value Sets,,113683,19930101,20991231,
6556,2128007373,Acr accreditation phantom - mammography,Measurement,DICOM,DICOM Value Sets,,113684,19930101,20991231,
6557,2128007374,Acr accreditation phantom - stereotactic breast biopsy,Measurement,DICOM,DICOM Value Sets,,113685,19930101,20991231,
6558,2128007375,Acr accreditation phantom - ect,Measurement,DICOM,DICOM Value Sets,,113686,19930101,20991231,
6559,2128007376,Acr accreditation phantom - pet,Measurement,DICOM,DICOM Value Sets,,113687,19930101,20991231,
6560,2128007377,Acr accreditation phantom - ect/pet,Measurement,DICOM,DICOM Value Sets,,113688,19930101,20991231,
6561,2128007378,Acr accreditation phantom - pet faceplate,Measurement,DICOM,DICOM Value Sets,,113689,19930101,20991231,
6562,2128007379,Iec head dosimetry phantom,Measurement,DICOM,DICOM Value Sets,,113690,19930101,20991231,
6563,2128007380,Iec body dosimetry phantom,Measurement,DICOM,DICOM Value Sets,,113691,19930101,20991231,
6564,2128007381,Nema xr21-2000 phantom,Measurement,DICOM,DICOM Value Sets,,113692,19930101,20991231,
6565,2128007382,Dose area product total,Measurement,DICOM,DICOM Value Sets,,113722,19930101,20991231,
6566,2128007383,Fluoro dose area product total,Measurement,DICOM,DICOM Value Sets,,113726,19930101,20991231,
6567,2128007384,Acquisition dose area product total,Measurement,DICOM,DICOM Value Sets,,113727,19930101,20991231,
6568,2128007385,Total fluoro time,Measurement,DICOM,DICOM Value Sets,,113730,19930101,20991231,
6569,2128007386,Total number of radiographic frames,Measurement,DICOM,DICOM Value Sets,,113731,19930101,20991231,
6570,2128007387,Distance source to reference point,Measurement,DICOM,DICOM Value Sets,,113737,19930101,20991231,
6571,2128007388,Distance source to isocenter,Measurement,DICOM,DICOM Value Sets,,113748,19930101,20991231,
6572,2128007389,Distance source to detector,Measurement,DICOM,DICOM Value Sets,,113750,19930101,20991231,
6573,2128007390,Table longitudinal position,Measurement,DICOM,DICOM Value Sets,,113751,19930101,20991231,
6574,2128007391,Table lateral position,Measurement,DICOM,DICOM Value Sets,,113752,19930101,20991231,
6575,2128007392,Table height position,Measurement,DICOM,DICOM Value Sets,,113753,19930101,20991231,
6576,2128007393,Table longitudinal end position,Measurement,DICOM,DICOM Value Sets,,113759,19930101,20991231,
6577,2128007394,Table lateral end position,Measurement,DICOM,DICOM Value Sets,,113760,19930101,20991231,
6578,2128007395,Table height end position,Measurement,DICOM,DICOM Value Sets,,113761,19930101,20991231,
6579,2128007396,Irradiation event uid,Measurement,DICOM,DICOM Value Sets,,113769,19930101,20991231,
6580,2128007397,X-ray filters,Measurement,DICOM,DICOM Value Sets,,113771,19930101,20991231,
6581,2128007398,Distance source to table plane,Measurement,DICOM,DICOM Value Sets,,113792,19930101,20991231,
6582,2128007399,Dlp to e conversion via mc computation,Measurement,DICOM,DICOM Value Sets,,113800,19930101,20991231,
6583,2128007400,Ctdifreeair to e conversion via mc computation,Measurement,DICOM,DICOM Value Sets,,113801,19930101,20991231,
6584,2128007401,Dlp to e conversion via measurement,Measurement,DICOM,DICOM Value Sets,,113802,19930101,20991231,
6585,2128007402,Ctdifreeair to e conversion via measurement,Measurement,DICOM,DICOM Value Sets,,113803,19930101,20991231,
6586,2128007403,Sequenced acquisition,Measurement,DICOM,DICOM Value Sets,,113804,19930101,20991231,
6587,2128007404,Constant angle acquisition,Measurement,DICOM,DICOM Value Sets,,113805,19930101,20991231,
6588,2128007405,Stationary acquisition,Measurement,DICOM,DICOM Value Sets,,113806,19930101,20991231,
6589,2128007406,Free acquisition,Measurement,DICOM,DICOM Value Sets,,113807,19930101,20991231,
6590,2128007407,Icrp pub 60,Measurement,DICOM,DICOM Value Sets,,113808,19930101,20991231,
6591,2128007408,Ct dose length product total,Measurement,DICOM,DICOM Value Sets,,113813,19930101,20991231,
6592,2128007409,Mean ctdivol,Measurement,DICOM,DICOM Value Sets,,113830,19930101,20991231,
6593,2128007410,Effective dose,Measurement,DICOM,DICOM Value Sets,,113839,19930101,20991231,
6594,2128007411,Icrp pub 103,Measurement,DICOM,DICOM Value Sets,,113841,19930101,20991231,
6595,2128007412,Irradiation authorizing,Measurement,DICOM,DICOM Value Sets,,113850,19930101,20991231,
6596,2128007413,Irradiation administering,Measurement,DICOM,DICOM Value Sets,,113851,19930101,20991231,
6597,2128007414,Irradiation event,Measurement,DICOM,DICOM Value Sets,,113852,19930101,20991231,
6598,2128007415,Automated data collection,Measurement,DICOM,DICOM Value Sets,,113856,19930101,20991231,
6599,2128007416,Manual entry,Measurement,DICOM,DICOM Value Sets,,113857,19930101,20991231,
6600,2128007417,Mpps content,Measurement,DICOM,DICOM Value Sets,,113858,19930101,20991231,
6601,2128007418,Irradiating device,Measurement,DICOM,DICOM Value Sets,,113859,19930101,20991231,
6602,2128007419,15cm from isocenter toward source,Measurement,DICOM,DICOM Value Sets,,113860,19930101,20991231,
6603,2128007420,30cm in front of image input surface,Measurement,DICOM,DICOM Value Sets,,113861,19930101,20991231,
6604,2128007421,1cm above tabletop,Measurement,DICOM,DICOM Value Sets,,113862,19930101,20991231,
6605,2128007422,30cm above tabletop,Measurement,DICOM,DICOM Value Sets,,113863,19930101,20991231,
6606,2128007423,15cm from table centerline,Measurement,DICOM,DICOM Value Sets,,113864,19930101,20991231,
6607,2128007424,4.2cm above breast support surface,Measurement,DICOM,DICOM Value Sets,,113865,19930101,20991231,
6608,2128007425,Copied from image attributes,Measurement,DICOM,DICOM Value Sets,,113866,19930101,20991231,
6609,2128007426,Computed from image attributes,Measurement,DICOM,DICOM Value Sets,,113867,19930101,20991231,
6610,2128007427,Derived from human-readable reports,Measurement,DICOM,DICOM Value Sets,,113868,19930101,20991231,
6611,2128007428,All planes,Measurement,DICOM,DICOM Value Sets,,113890,19930101,20991231,
6612,2128007429,Aapm 204 lateral dimension,Measurement,DICOM,DICOM Value Sets,,113934,19930101,20991231,
6613,2128007430,Aapm 204 ap dimension,Measurement,DICOM,DICOM Value Sets,,113935,19930101,20991231,
6614,2128007431,Aapm 204 sum of lateral and ap dimension,Measurement,DICOM,DICOM Value Sets,,113936,19930101,20991231,
6615,2128007432,Aapm 204 effective diameter estimated from patient age,Measurement,DICOM,DICOM Value Sets,,113937,19930101,20991231,
6616,2128007433,System calculated,Measurement,DICOM,DICOM Value Sets,,113940,19930101,20991231,
6617,2128007434,In detector plane,Measurement,DICOM,DICOM Value Sets,,113941,19930101,20991231,
6618,2128007435,X-ray reading device,Measurement,DICOM,DICOM Value Sets,,113942,19930101,20991231,
6619,2128007436,Direct detector,Measurement,DICOM,DICOM Value Sets,,113948,19930101,20991231,
6620,2128007437,Indirect detector,Measurement,DICOM,DICOM Value Sets,,113949,19930101,20991231,
6621,2128007438,Storage detector,Measurement,DICOM,DICOM Value Sets,,113950,19930101,20991231,
6622,2128007439,Film,Measurement,DICOM,DICOM Value Sets,,113951,19930101,20991231,
6623,2128007440,Table mount,Measurement,DICOM,DICOM Value Sets,,113952,19930101,20991231,
6624,2128007441,Unmounted detector,Measurement,DICOM,DICOM Value Sets,,113953,19930101,20991231,
6625,2128007442,Upright stand mount,Measurement,DICOM,DICOM Value Sets,,113954,19930101,20991231,
6626,2128007443,C-arm mount,Measurement,DICOM,DICOM Value Sets,,113955,19930101,20991231,
6627,2128007444,Fluoroscopy-guided projection radiography system,Measurement,DICOM,DICOM Value Sets,,113957,19930101,20991231,
6628,2128007445,Integrated projection radiography system,Measurement,DICOM,DICOM Value Sets,,113958,19930101,20991231,
6629,2128007446,Cassette-based projection radiography system,Measurement,DICOM,DICOM Value Sets,,113959,19930101,20991231,
6630,2128007447,Filtered back projection,Measurement,DICOM,DICOM Value Sets,,113962,19930101,20991231,
6631,2128007448,Iterative reconstruction,Measurement,DICOM,DICOM Value Sets,,113963,19930101,20991231,
6632,2128007449,At surface of patient,Measurement,DICOM,DICOM Value Sets,,113964,19930101,20991231,
6633,2128007450,100cm from x-ray source,Measurement,DICOM,DICOM Value Sets,,113965,19930101,20991231,
6634,2128007451,Procedure step to this point,Measurement,DICOM,DICOM Value Sets,,113970,19930101,20991231,
6635,2128007452,Water equivalent diameter representative value,Measurement,DICOM,DICOM Value Sets,,113981,19930101,20991231,
6636,2128007453,Water equivalent diameter integrated across scan range,Measurement,DICOM,DICOM Value Sets,,113982,19930101,20991231,
6637,2128007454,Water equivalent diameter from raw data,Measurement,DICOM,DICOM Value Sets,,113983,19930101,20991231,
6638,2128007455,Water equivalent diameter from localizer,Measurement,DICOM,DICOM Value Sets,,113984,19930101,20991231,
6639,2128007456,Estimated from water equivalent diameter,Measurement,DICOM,DICOM Value Sets,,113988,19930101,20991231,
6640,2128007457,Arithmetic average of ssde(z),Measurement,DICOM,DICOM Value Sets,,113989,19930101,20991231,
6641,2128007458,Not a number,Measurement,DICOM,DICOM Value Sets,,114000,19930101,20991231,
6642,2128007459,Negative infinity,Measurement,DICOM,DICOM Value Sets,,114001,19930101,20991231,
6643,2128007460,Positive infinity,Measurement,DICOM,DICOM Value Sets,,114002,19930101,20991231,
6644,2128007461,Divide by zero,Measurement,DICOM,DICOM Value Sets,,114003,19930101,20991231,
6645,2128007462,Underflow,Measurement,DICOM,DICOM Value Sets,,114004,19930101,20991231,
6646,2128007463,Overflow,Measurement,DICOM,DICOM Value Sets,,114005,19930101,20991231,
6647,2128007464,Measurement failure,Measurement,DICOM,DICOM Value Sets,,114006,19930101,20991231,
6648,2128007465,Measurement not attempted,Measurement,DICOM,DICOM Value Sets,,114007,19930101,20991231,
6649,2128007466,Calculation failure,Measurement,DICOM,DICOM Value Sets,,114008,19930101,20991231,
6650,2128007467,Value out of range,Measurement,DICOM,DICOM Value Sets,,114009,19930101,20991231,
6651,2128007468,Value unknown,Measurement,DICOM,DICOM Value Sets,,114010,19930101,20991231,
6652,2128007469,Value indeterminate,Measurement,DICOM,DICOM Value Sets,,114011,19930101,20991231,
6653,2128007470,Time of flight,Measurement,DICOM,DICOM Value Sets,,114201,19930101,20991231,
6654,2128007471,Interferometry,Measurement,DICOM,DICOM Value Sets,,114202,19930101,20991231,
6655,2128007472,Laser scanning,Measurement,DICOM,DICOM Value Sets,,114203,19930101,20991231,
6656,2128007473,Pattern projection,Measurement,DICOM,DICOM Value Sets,,114204,19930101,20991231,
6657,2128007474,Shape from shading,Measurement,DICOM,DICOM Value Sets,,114205,19930101,20991231,
6658,2128007475,Shape from motion,Measurement,DICOM,DICOM Value Sets,,114206,19930101,20991231,
6659,2128007476,Confocal imaging,Measurement,DICOM,DICOM Value Sets,,114207,19930101,20991231,
6660,2128007477,Point cloud algorithmic,Measurement,DICOM,DICOM Value Sets,,114208,19930101,20991231,
6661,2128007478,Turntable scan method,Measurement,DICOM,DICOM Value Sets,,114209,19930101,20991231,
6662,2128007479,High resolution,Measurement,DICOM,DICOM Value Sets,,114210,19930101,20991231,
6663,2128007480,Fast mode,Measurement,DICOM,DICOM Value Sets,,114211,19930101,20991231,
6664,2128007481,Iterative closest point,Measurement,DICOM,DICOM Value Sets,,114213,19930101,20991231,
6665,2128007482,Freehand,Measurement,DICOM,DICOM Value Sets,,114215,19930101,20991231,
6666,2128007483,Checkerboard,Measurement,DICOM,DICOM Value Sets,,114216,19930101,20991231,
6667,2128007484,Person,Measurement,DICOM,DICOM Value Sets,,121006,19930101,20991231,
6668,2128007485,Device,Measurement,DICOM,DICOM Value Sets,,121007,19930101,20991231,
6669,2128007486,Patient,Measurement,DICOM,DICOM Value Sets,,121025,19930101,20991231,
6670,2128007487,Fetus,Measurement,DICOM,DICOM Value Sets,,121026,19930101,20991231,
6671,2128007488,Specimen,Measurement,DICOM,DICOM Value Sets,,121027,19930101,20991231,
6672,2128007489,Equivalent meaning of concept name,Measurement,DICOM,DICOM Value Sets,,121050,19930101,20991231,
6673,2128007490,Procedure reported,Measurement,DICOM,DICOM Value Sets,,121058,19930101,20991231,
6674,2128007491,Procedure description,Measurement,DICOM,DICOM Value Sets,,121065,19930101,20991231,
6675,2128007492,Previous finding,Measurement,DICOM,DICOM Value Sets,,121069,19930101,20991231,
6676,2128007493,Finding,Measurement,DICOM,DICOM Value Sets,,121071,19930101,20991231,
6677,2128007494,Impression,Measurement,DICOM,DICOM Value Sets,,121073,19930101,20991231,
6678,2128007495,Recommendation,Measurement,DICOM,DICOM Value Sets,,121075,19930101,20991231,
6679,2128007496,Conclusion,Measurement,DICOM,DICOM Value Sets,,121077,19930101,20991231,
6680,2128007497,Baseline,Measurement,DICOM,DICOM Value Sets,,121079,19930101,20991231,
6681,2128007498,Best illustration of finding,Measurement,DICOM,DICOM Value Sets,,121080,19930101,20991231,
6682,2128007499,Fellow,Measurement,DICOM,DICOM Value Sets,,121088,19930101,20991231,
6683,2128007500,Sonologist,Measurement,DICOM,DICOM Value Sets,,121092,19930101,20991231,
6684,2128007501,Performing,Measurement,DICOM,DICOM Value Sets,,121094,19930101,20991231,
6685,2128007502,Requesting,Measurement,DICOM,DICOM Value Sets,,121096,19930101,20991231,
6686,2128007503,Recording,Measurement,DICOM,DICOM Value Sets,,121097,19930101,20991231,
6687,2128007504,Verifying,Measurement,DICOM,DICOM Value Sets,,121098,19930101,20991231,
6688,2128007505,Assisting,Measurement,DICOM,DICOM Value Sets,,121099,19930101,20991231,
6689,2128007506,Standby,Measurement,DICOM,DICOM Value Sets,,121101,19930101,20991231,
6690,2128007507,Other sex,Measurement,DICOM,DICOM Value Sets,,121102,19930101,20991231,
6691,2128007508,Undetermined sex,Measurement,DICOM,DICOM Value Sets,,121103,19930101,20991231,
6692,2128007509,Ambiguous sex,Measurement,DICOM,DICOM Value Sets,,121104,19930101,20991231,
6693,2128007510,Comment,Measurement,DICOM,DICOM Value Sets,,121106,19930101,20991231,
6694,2128007511,Source of measurement,Measurement,DICOM,DICOM Value Sets,,121112,19930101,20991231,
6695,2128007512,Cath lab procedure log,Measurement,DICOM,DICOM Value Sets,,121120,19930101,20991231,
6696,2128007513,Patient status or event,Measurement,DICOM,DICOM Value Sets,,121123,19930101,20991231,
6697,2128007514,Performed procedure step sop instance uid,Measurement,DICOM,DICOM Value Sets,,121126,19930101,20991231,
6698,2128007515,Start procedure action,Measurement,DICOM,DICOM Value Sets,,121130,19930101,20991231,
6699,2128007516,End procedure action,Measurement,DICOM,DICOM Value Sets,,121131,19930101,20991231,
6700,2128007517,Suspend procedure action,Measurement,DICOM,DICOM Value Sets,,121132,19930101,20991231,
6701,2128007518,Resume procedure action,Measurement,DICOM,DICOM Value Sets,,121133,19930101,20991231,
6702,2128007519,Datetime unsynchronized,Measurement,DICOM,DICOM Value Sets,,121136,19930101,20991231,
6703,2128007520,Datetime estimated,Measurement,DICOM,DICOM Value Sets,,121137,19930101,20991231,
6704,2128007521,Description of material,Measurement,DICOM,DICOM Value Sets,,121145,19930101,20991231,
6705,2128007522,Unit serial identifier,Measurement,DICOM,DICOM Value Sets,,121148,19930101,20991231,
6706,2128007523,Lot identifier,Measurement,DICOM,DICOM Value Sets,,121149,19930101,20991231,
6707,2128007524,Begin circulatory support,Measurement,DICOM,DICOM Value Sets,,121157,19930101,20991231,
